5443,EE13X26,JENNINGS 138/69 AT1,0,50,CB,JEN,OCB,7470,T,,EE13X26CBJEN7470
5443,EE13X26,JENNINGS 138/69 AT1,0,50,CB,JEN,OCB,18285,T,,EE13X26CBJEN18285
5444,EE13X28,JENNINGS 138/69 AT2,0,50,CB,JEN,OCB,18285,T,,EE13X28CBJEN18285
5444,EE13X28,JENNINGS 138/69 AT2,0,50,CB,JEN,OCB,18275,T,,EE13X28CBJEN18275
5446,EE13X30,LAKE CHARLES BULK 138/69 T2,0,50,CB,LCB,OCB,8500,T,,EE13X30CBLCB8500
5446,EE13X30,LAKE CHARLES BULK 138/69 T2,0,50,CB,LCB,OCB,8480,T,,EE13X30CBLCB8480
5446,EE13X30,LAKE CHARLES BULK 138/69 T2,0,50,CB,LCB,OCB,7820,T,,EE13X30CBLCB7820
5449,EE13X35,NAVASOTA 138/69 T1,0,50,CB,NAV,OCB,16430,T,,EE13X35CBNAV16430
5449,EE13X35,NAVASOTA 138/69 T1,0,50,CB,NAV,GCB,16440,T,,EE13X35CBNAV16440
5450,EE13X36,RAYWOOD 138/69 T1,0,50,CB,RAY,OCB,5200,T,,EE13X36CBRAY5200
5450,EE13X36,RAYWOOD 138/69 T1,0,50,CB,RAY,OCB,5195,T,,EE13X36CBRAY5195
5450,EE13X36,RAYWOOD 138/69 T1,0,50,CB,RAY,OCB,5185,T,,EE13X36CBRAY5185
5456,EE13X45,ORANGE BULK 138/69 T2,0,50,CB,ORANGB,OCB,3360,T,,EE13X45CBORANGB3360
5456,EE13X45,ORANGE BULK 138/69 T2,0,50,CB,ORANGB,OCB,3130,T,,EE13X45CBORANGB3130
5457,EE13X46,ORANGE BULK 138/69 T3,0,50,CB,ORANGB,OCB,3360,T,,EE13X46CBORANGB3360
5457,EE13X46,ORANGE BULK 138/69 T3,0,50,CB,ORANGB,OCB,3125,T,,EE13X46CBORANGB3125
5457,EE13X46,ORANGE BULK 138/69 T3,0,50,CB,ORANGB,OCB,3115,T,,EE13X46CBORANGB3115
5460,EE13X49,BRYAN 138/69  T1,0,50,LN,BRYAN__CALDWL2,A, ,T,2BRYAN B!   69.000 2CALDWEL!   69.000 1,EE13X49LNBRYAN__CALDWL2A
5460,EE13X49,BRYAN 138/69  T1,0,50,CB,BRYAN_E,GCB,16465,T,,EE13X49CBBRYAN_E16465
5462,EE13X52,ADDIS 138/69 AT2,0,50,CB,ADDIS,CB,8180,T,,EE13X52CBADDIS8180
5462,EE13X52,ADDIS 138/69 AT2,0,50,CB,ADDIS,CB,20605,T,,EE13X52CBADDIS20605
5463,EE13X53,ADDIS 138/69 AT4,0,50,CB,ADDIS,CB,8185,T,,EE13X53CBADDIS8185
5463,EE13X53,ADDIS 138/69 AT4,0,50,CB,ADDIS,CB,20605,T,,EE13X53CBADDIS20605
5464,EE13X54,LOUISIANA STATION 138/69 T6,0,50,CB,LST,OCB,19065,T,,EE13X54CBLST19065
5464,EE13X54,LOUISIANA STATION 138/69 T6,0,50,CB,LST,OCB,19055,T,,EE13X54CBLST19055
5471,EE13X80,CHAMPAGNE 138/69 T2,0,50,CB,CHAMPG,CB,17310,T,,EE13X80CBCHAMPG17310
5471,EE13X80,CHAMPAGNE 138/69 T2,0,50,CB,CHAMPG,CB,17230,T,,EE13X80CBCHAMPG17230
5471,EE13X80,CHAMPAGNE 138/69 T2,0,50,CB,CHAMPG,CB,17225,T,,EE13X80CBCHAMPG17225
5472,EE13X81,BRYAN 138/69 T2,0,50,CB,BRYAN_E,GCB,16480,T,,EE13X81CBBRYAN_E16480
5484,EE23110,COLY-MOLER-ZOAR-PORT HUDSON 230,0,50,CB,COLY_E,GCB,L3515,T,,EE23110CBCOLY_EL3515
5495,EE23122,SOLAC BULK-GRAYWOOD 230,0,50,CB,SLC,CB,17430,T,,EE23122CBSLC17430
5528,EE23164,YANDELL ROAD- BOZEMAN-TINNIN 230,0,50,CB,TINNIN,GCB,J1016,T,,EE23164CBTINNINJ1016
5612,EE23259,DUTCH BAYOU-PANAMA 230,0,50,CB,PANAMA,CB,S3143,T,,EE23259CBPANAMAS3143
5612,EE23259,DUTCH BAYOU-PANAMA 230,0,50,CB,PANAMA,CB,S2811,T,,EE23259CBPANAMAS2811
5616,EE23263,LITTLE GYPSY-IRONMAN 230 (NEW),0,50,LN,L_GPSY_IRONMN6,A, ,T,6IRONMAN%   230.00 6GYPSY%     230.00 1,EE23263LNL_GPSY_IRONMN6A
5616,EE23263,LITTLE GYPSY-IRONMAN 230 (NEW),0,50,CB,L_GPSY,CB,S3257,T,,EE23263CBL_GPSYS3257
5616,EE23263,LITTLE GYPSY-IRONMAN 230 (NEW),0,50,CB,L_GPSY,CB,S3252,T,,EE23263CBL_GPSYS3252
5616,EE23263,LITTLE GYPSY-IRONMAN 230 (NEW),0,50,CB,IRONMN,GCB,S8952,T,,EE23263CBIRONMNS8952
5616,EE23263,LITTLE GYPSY-IRONMAN 230 (NEW),0,50,CB,IRONMN,GCB,S8949,T,,EE23263CBIRONMNS8949
5618,EE23268,PANAMA-CONWAY 230,0,50,CB,PANAMA,CB,S6687,T,,EE23268CBPANAMAS6687
5618,EE23268,PANAMA-CONWAY 230,0,50,CB,PANAMA,CB,S2811,T,,EE23268CBPANAMAS2811
5619,EE23269,PANAMA-SUNSHINE 230,0,50,CB,PANAMA,CB,S4105,T,,EE23269CBPANAMAS4105
5619,EE23269,PANAMA-SUNSHINE 230,0,50,CB,PANAMA,CB,S3143,T,,EE23269CBPANAMAS3143
5628,EE23279,EVERGREEN-IBERVILLE 230,0,50,CB,IBERVL,CB,S1275,T,,EE23279CBIBERVLS1275
5628,EE23279,EVERGREEN-IBERVILLE 230,0,50,CB,IBERVL,CB,S1272,T,,EE23279CBIBERVLS1272
5637,EE23288,BELLE HELENE-LICAR-MTHOUM 230,0,50,LN,BELHEL_MTHOUM6,A, ,T,,EE23288LNBELHEL_MTHOUM6A
5637,EE23288,BELLE HELENE-LICAR-MTHOUM 230,0,50,CB,MTHOUM,CB,L0050,T,,EE23288CBMTHOUML0050
5637,EE23288,BELLE HELENE-LICAR-MTHOUM 230,0,50,CB,MTHOUM,CB,L0040,T,,EE23288CBMTHOUML0040
5674,EE23333,BAGATELLE-PANAMA 230,0,50,LN,BAGTEL_PANAMA6,A, ,T,,EE23333LNBAGTEL_PANAMA6A
5674,EE23333,BAGATELLE-PANAMA 230,0,50,CB,PANAMA,CB,S8574,T,,EE23333CBPANAMAS8574
5674,EE23333,BAGATELLE-PANAMA 230,0,50,CB,PANAMA,CB,S4105,T,,EE23333CBPANAMAS4105
5674,EE23333,BAGATELLE-PANAMA 230,0,50,CB,BAGTEL,CB,S8491,T,,EE23333CBBAGTELS8491
5686,EE23345,MOUNT HOUM-BELHEL 230,0,50,LN,MTHOUM__LICAR6,A, ,T,,EE23345LNMTHOUM__LICAR6A
5686,EE23345,MOUNT HOUM-BELHEL 230,0,50,LN,BELHEL_MTHOUM6,A, ,T,,EE23345LNBELHEL_MTHOUM6A
5686,EE23345,MOUNT HOUM-BELHEL 230,0,50,CB,MTHOUM,CB,L0050,T,,EE23345CBMTHOUML0050
5686,EE23345,MOUNT HOUM-BELHEL 230,0,50,CB,MTHOUM,CB,L0030,T,,EE23345CBMTHOUML0030
5686,EE23345,MOUNT HOUM-BELHEL 230,0,50,CB,BELHEL,CB,22125,T,,EE23345CBBELHEL22125
5687,EE23347,MOUNT HOUM-LICAR 230,0,50,LN,MTHOUM__LICAR6,A, ,T,,EE23347LNMTHOUM__LICAR6A
5687,EE23347,MOUNT HOUM-LICAR 230,0,50,CB,MTHOUM,CB,L0050,T,,EE23347CBMTHOUML0050
5687,EE23347,MOUNT HOUM-LICAR 230,0,50,CB,MTHOUM,CB,L0040,T,,EE23347CBMTHOUML0040
5687,EE23347,MOUNT HOUM-LICAR 230,0,50,CB,LICAR,CB,21845,T,,EE23347CBLICAR21845
5687,EE23347,MOUNT HOUM-LICAR 230,0,50,CB,LICAR,CB,21840,T,,EE23347CBLICAR21840
5688,EE23348,RICHSN - ADDIS 230,0,0,LN,ADDIS__RICHSN6,A, ,T,,EE23348LNADDIS__RICHSN6A
5688,EE23348,RICHSN - ADDIS 230,0,0,CB,RICHSN,CB,L1104,T,,EE23348CBRICHSNL1104
5688,EE23348,RICHSN - ADDIS 230,0,0,CB,RICHSN,CB,L1102,T,,EE23348CBRICHSNL1102
5688,EE23348,RICHSN - ADDIS 230,0,0,CB,ADDIS,CB,21750,T,,EE23348CBADDIS21750
5688,EE23348,RICHSN - ADDIS 230,0,0,CB,ADDIS,CB,21745,T,,EE23348CBADDIS21745
5689,EE23349,RICHSN - IBERVL 230,0,0,LN,RICHSN_IBERVL6,A, ,T,,EE23349LNRICHSN_IBERVL6A
5689,EE23349,RICHSN - IBERVL 230,0,0,CB,RICHSN,CB,L1108,T,,EE23349CBRICHSNL1108
5689,EE23349,RICHSN - IBERVL 230,0,0,CB,RICHSN,CB,L1102,T,,EE23349CBRICHSNL1102
5689,EE23349,RICHSN - IBERVL 230,0,0,CB,IBERVL,CB,S1278,T,,EE23349CBIBERVLS1278
5689,EE23349,RICHSN - IBERVL 230,0,0,CB,IBERVL,CB,S1275,T,,EE23349CBIBERVLS1275
5690,EE23350,RICHSN - DOWMTR 230,0,0,LN,RICHSN_DOWMTR6,A, ,T,,EE23350LNRICHSN_DOWMTR6A
5690,EE23350,RICHSN - DOWMTR 230,0,0,CB,RICHSN,CB,L1108,T,,EE23350CBRICHSNL1108
5690,EE23350,RICHSN - DOWMTR 230,0,0,CB,RICHSN,CB,L1104,T,,EE23350CBRICHSNL1104
5690,EE23350,RICHSN - DOWMTR 230,0,0,CB,DOWMTR,GCB,21775,T,,EE23350CBDOWMTR21775
5690,EE23350,RICHSN - DOWMTR 230,0,0,CB,DOWMTR,GCB,21700,T,,EE23350CBDOWMTR21700
5691,EE23351,BAGATELLE-PANAMA 230,0,50,LN,PANAMA_SRENTO6,A, ,T,,EE23351LNPANAMA_SRENTO6A
5691,EE23351,BAGATELLE-PANAMA 230,0,50,CB,SRENTO,CB,S5929,T,,EE23351CBSRENTOS5929
5691,EE23351,BAGATELLE-PANAMA 230,0,50,CB,SRENTO,CB,S5873,T,,EE23351CBSRENTOS5873
5691,EE23351,BAGATELLE-PANAMA 230,0,50,CB,PANAMA,SW,SRENTO,T,,EE23351CBPANAMASRENTO
5691,EE23351,BAGATELLE-PANAMA 230,0,50,CB,PANAMA,SW,S9093,T,,EE23351CBPANAMAS9093
5701,EE23X117,SOLAC BULK 230/69 AT1,0,50,CB,SLC,CB,27565,T,,EE23X117CBSLC27565
5717,EE23X148,AMELIA BULK 230/69 T1,0,50,CB,AMELIA_E,OCB,5890,T,,EE23X148CBAMELIA_E5890
5717,EE23X148,AMELIA BULK 230/69 T1,0,50,CB,AMELIA_E,OCB,2900,T,,EE23X148CBAMELIA_E2900
5717,EE23X148,AMELIA BULK 230/69 T1,0,50,CB,AMELIA_E,OCB,22230,T,,EE23X148CBAMELIA_E22230
5718,EE23X149,AMELIA BULK 230/69 T2,0,50,CB,AMELIA_E,OCB,2895,T,,EE23X149CBAMELIA_E2895
5718,EE23X149,AMELIA BULK 230/69 T2,0,50,CB,AMELIA_E,OCB,22230,T,,EE23X149CBAMELIA_E22230
5771,EE23X80,HARLESON 230/69 AT1,0,50,CB,HRB,GCB,9470,T,,EE23X80CBHRB9470
5771,EE23X80,HARLESON 230/69 AT1,0,50,CB,HRB,GCB,21175,T,,EE23X80CBHRB21175
5771,EE23X80,HARLESON 230/69 AT1,0,50,CB,HRB,GCB,14240,T,,EE23X80CBHRB14240
5772,EE23X81,HARLESON 230/69 AT2,0,50,CB,HRB,GCB,L9450,T,,EE23X81CBHRBL9450
5772,EE23X81,HARLESON 230/69 AT2,0,50,CB,HRB,GCB,14420,T,,EE23X81CBHRB14420
5773,EE23X82,TIGER 230/69 AT1,0,50,CB,TIG,GCB,L4305,T,,EE23X82CBTIGL4305
5776,EE23X93,COLY 230/69 AT1,0,50,CB,COLY_E,GCB,L3515,T,,EE23X93CBCOLY_EL3515
5800,EE50127,HARTBURG - CYPRESS 500,0,50,CB,HARTBG,GCB,13670,T,,EE50127CBHARTBG13670
5800,EE50127,HARTBURG - CYPRESS 500,0,50,CB,HARTBG,GCB,13665,T,,EE50127CBHARTBG13665
6152,EEGEN158,ST CHARLES  UNIT ST (535MW),535,50,XF,STCHAR,STG,STG1C,T,,EEGEN158XFSTCHARSTGSTG1C
6152,EEGEN158,ST CHARLES  UNIT ST (535MW),535,50,UN,STCHAR,ST, ,T,,EEGEN158UNSTCHARST
6152,EEGEN158,ST CHARLES  UNIT ST (535MW),535,50,LN,L_GPSY_SCPCT36,A, ,T,,EEGEN158LNL_GPSY_SCPCT36A
6152,EEGEN158,ST CHARLES  UNIT ST (535MW),535,50,CB,L_GPSY,CB,S3293,T,,EEGEN158CBL_GPSYS3293
6152,EEGEN158,ST CHARLES  UNIT ST (535MW),535,50,CB,L_GPSY,CB,S3287,T,,EEGEN158CBL_GPSYS3287
6153,EEGEN159,ST CHARLES  UNIT CT1 (410MW),410,50,XF,STCHAR,CTGA,CTG1A,T,,EEGEN159XFSTCHARCTGACTG1A
6153,EEGEN159,ST CHARLES  UNIT CT1 (410MW),410,50,UN,STCHAR,CT1, ,T,,EEGEN159UNSTCHARCT1
6153,EEGEN159,ST CHARLES  UNIT CT1 (410MW),410,50,LN,L_GPSY_SCPCT16,A, ,T,,EEGEN159LNL_GPSY_SCPCT16A
6153,EEGEN159,ST CHARLES  UNIT CT1 (410MW),410,50,CB,L_GPSY,CB,S3283,T,,EEGEN159CBL_GPSYS3283
6153,EEGEN159,ST CHARLES  UNIT CT1 (410MW),410,50,CB,L_GPSY,CB,S3267,T,,EEGEN159CBL_GPSYS3267
6155,EEGEN160,ST CHARLES  UNIT CT2 (535MW),535,50,XF,STCHAR,CTGB,CTG1B,T,,EEGEN160XFSTCHARCTGBCTG1B
6155,EEGEN160,ST CHARLES  UNIT CT2 (535MW),535,50,UN,STCHAR,CT2, ,T,,EEGEN160UNSTCHARCT2
6155,EEGEN160,ST CHARLES  UNIT CT2 (535MW),535,50,LN,L_GPSY_SCPCT26,A, ,T,,EEGEN160LNL_GPSY_SCPCT26A
6155,EEGEN160,ST CHARLES  UNIT CT2 (535MW),535,50,CB,L_GPSY,CB,S3264,T,,EEGEN160CBL_GPSYS3264
6155,EEGEN160,ST CHARLES  UNIT CT2 (535MW),535,50,CB,L_GPSY,CB,S3260,T,,EEGEN160CBL_GPSYS3260
6284,EELAG35,HARTBURG-COTTONWOOD 500 1,660,50,CB,HARTBG,GCB,13560,T,,EELAG35CBHARTBG13560
6284,EELAG35,HARTBURG-COTTONWOOD 500 1,660,50,CB,HARTBG,GCB,13125,T,,EELAG35CBHARTBG13125
6320,EERT25,INDIANOLA REACTOR R1 (18MVAR),0,50,CB,IND230,VCB,J0601,T,,EERT25CBIND230J0601
